更新时间,#genre#
20240724-00-05-51,url


RespoTime,whitelist,#genre#
2836.07ms,电影_贺岁,https://live.metshop.top/huya/11601971
2845.46ms,灾难片,https://live.metshop.top/huya/11602075
2847.17ms,三国,https://live.metshop.top/huya/11352944
2855.68ms,埋堆堆布衣神相,https://live.metshop.top/huya/23865036
2859.78ms,耀眼的白狮家族1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/07c3395ee5da4f789937372657ab980a/1200.m3u8
2861.22ms,CCTV16,http://117.27.190.42:9998/tsfile/live/23249_1.m3u8?key=txiptv&playlive=1&authid=0
2861.59ms,湖北卫视,http://124.116.183.146:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
2863.09ms,北京卫视,http://14.212.185.27:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
2864.93ms,电影_八点档,https://live.metshop.top/huya/880261
2868.43ms,女神系列,https://live.metshop.top/huya/11336571
2872.83ms,明珠台,http://61.238.177.254:30261/stream/channelid/1310877729
2874.77ms,安徽池州九华山风景区九华山,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8
2875.68ms,贵州卫视,http://124.205.11.246:91/live/GZWShd-8M/live.m3u8
2878.96ms,CCTV9,http://59.62.8.250:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
2878.99ms,浙江卫视,http://113.220.234.251:9999/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
2880.55ms,天龙八部,https://live.metshop.top/yy/1382749944
2887.47ms,西游记后传,https://live.metshop.top/yy/1353392400
2889.15ms,湖北卫视,http://103.116.245.163/sxg/sxg.php?id=/hbwsH265_4000.m3u8
2892.54ms,电影_谍战,https://live.metshop.top/huya/21059585
2893.67ms,湖北卫视,http://111.225.113.86:808/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
2898.27ms,CCTV14,http://58.51.111.46:1111/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
2900.23ms,CCTV10,http://175.8.213.198:8081/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
2902.94ms,丛林勇士之战(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2550722b92464a749fa7aceb52e22895/1200.m3u8
2906.30ms,解说_老炮说电影,https://live.metshop.top/huya/15454716
2910.64ms,夏洛特烦恼,https://live.metshop.top/yy/1354936201
2913.19ms,山东卫视,http://114.254.93.41:88/tsfile/live/0131_1.m3u8
2913.68ms,如履薄冰的北极熊(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f31953326cca4b5e9c5f7e285a5cddb7/1200.m3u8
2916.25ms,家有萌宝1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/7c53f1554802430587ecc54b1cef1002/1200.m3u8
2921.93ms,东南卫视,http://103.116.245.163/sxg/sxg.php?id=/dnwsfjwsH265_4000.m3u8
2924.73ms,电影_强森,https://live.metshop.top/huya/21059581
2927.01ms,解说_阿钙扒瞎,https://live.metshop.top/huya/15978172
2927.30ms,勇敢的长颈鹿(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/773b3e9df72f4834b85c46e0f5b038fb/1200.m3u8
2927.34ms,三国演义,https://live.metshop.top/huya/11602081
2933.26ms,星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
2939.97ms,天龙八部（国语版）,https://live.metshop.top/yy/1382736855
2946.63ms,狮子和鬣狗(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/6ca061c3b9184e7aa46cef1ead911099/1200.m3u8
2948.08ms,新疆卫视,http://114.254.95.12:88/tsfile/live/0110_1.m3u8
2949.86ms,兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
2952.59ms,新疆卫视,http://59.62.8.250:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
2953.66ms,海豚的奇妙生活(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/30385b1caa214c9a8c6c53ef69ce7e18/1200.m3u8
2956.03ms,夏洛特烦恼,https://www.goodiptv.club/yy/1354936201
2959.74ms,电影_国产悬疑,https://live.metshop.top/huya/11342395
2960.95ms,大时代,https://live.metshop.top/yy/1354930891
2967.98ms,解说_恐怖电影解说,http://cfss.cc/cdn/hy/16741179.flv
2969.57ms,邵氏影院@代,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
2974.11ms,山西卫视,http://175.8.213.198:8081/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
2984.47ms,CCTV13,http://59.62.8.250:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
2986.43ms,来到这个美丽的世界(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9323ea96cf6a47afaf798fca6d9411e6/1200.m3u8
2988.75ms,辽宁卫视,http://114.254.93.41:88/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
2989.71ms,小动物大猎手(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ef8ad1d36d9c4515a9e04443687a7f33/1200.m3u8
2990.24ms,西游记后传,https://live.metshop.top/yy/1353392400
2999.20ms,小熊的梦幻森林3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8bbcff92f2ce423bb2d822e0fb67657f/1200.m3u8
2999.90ms,放羊的星星,https://live.metshop.top/yy/1355260662
3000.87ms,CCTV10,http://14.212.185.27:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
3014.68ms,电影_怪兽系列,http://cfss.cc/cdn/hy/21059554.flv
3016.85ms,玄幻剧场,https://live.metshop.top/huya/11342414
3017.36ms,电影_罪犯,http://cfss.cc/cdn/hy/11352962.flv
3023.14ms,山东卫视,http://117.27.190.42:9998/tsfile/live/23263_1.m3u8?key=txiptv&playlive=1&authid=0
3026.78ms,CCTV11,http://124.228.160.169:9901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0
3029.77ms,剧集_雍正王朝,http://cfss.cc/cdn/hy/11342439.flv
3037.24ms,野性美洲3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/4cb2ce54e7e047a99c772d3874f4c916/1200.m3u8
3038.23ms,电影_玄幻,https://live.metshop.top/huya/11342414
3040.92ms,雪中悍刀行,https://live.metshop.top/yy/1382660835
3047.40ms,埋堆堆4,http://cfss.cc/cdn/hy/23903196.flv
3049.95ms,宁夏卫视,http://114.254.93.41:88/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
3057.99ms,非凡虎女王(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2c7ecbc0033049efa1946472214eeae3/1200.m3u8
3064.18ms,内蒙古卫视,http://175.8.213.198:8081/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
3068.30ms,河南卫视,http://58.48.37.158:1111/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
3068.82ms,山西卫视,http://59.62.8.250:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
3076.88ms,梵净山,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/b9571df1181c4422a83901e827519fe6/4000.m3u8
3079.80ms,陕西卫视,http://175.8.213.198:8081/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
3085.01ms,电影_斯坦森,https://live.metshop.top/huya/21059588
3085.47ms,上海卫视,http://124.228.160.169:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
3088.59ms,湖南张家界天门山西线玻璃栈道,https://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8
3093.79ms,北京卫视,http://175.8.213.198:8081/tsfile/live/0122_1.m3u8
3094.82ms,新疆卫视,http://114.254.80.92:88/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
3097.72ms,青海交通音乐广播 FM97.2[0*0],http://ls.qingting.fm/live/5009.m3u8
3112.69ms,雪中悍刀行,https://www.goodiptv.club/yy/1382660835
3119.11ms,解说_小川侃电影,https://live.metshop.top/huya/15870999
3120.94ms,奇幻片,https://live.metshop.top/huya/16149609
3122.57ms,电影_黑帮斗争,http://cfss.cc/cdn/hy/11342419.flv
3123.74ms,1998年中央电视台春节联欢晚会,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
3128.21ms,电影_蜘蛛侠,http://cfss.cc/cdn/hy/21059599.flv
3133.63ms,埋堆堆16,http://cfss.cc/cdn/hy/23903183.flv
3137.24ms,CCTV12,http://111.225.113.86:808/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
3141.36ms,新疆卫视,http://114.254.82.142:88/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
3142.53ms,湖南娱乐,http://175.8.213.198:8081/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
3143.81ms,CCTV8K,http://mtw.so/62HqYI
3151.08ms,河南卫视,http://59.62.8.250:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
3152.64ms,电影_盗墓,https://live.metshop.top/huya/21059552
3154.96ms,电影_古墓系列,http://cfss.cc/cdn/hy/11352913.flv
3164.46ms,大猫榜中榜(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9f813ed35c264d4ea10e57516dafe5d6/1200.m3u8
3168.66ms,雪中悍刀行,https://live.metshop.top/yy/1382660835
3171.41ms,古墓系列,https://live.metshop.top/huya/11352913
3173.51ms,解说_越哥说电影,https://live.metshop.top/huya/15894162
3174.37ms,狮子的荣耀回归之路2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/bdb438a81a20403db85b6e9d12707f2d/1200.m3u8
3182.15ms,哈利波特全集,https://live.metshop.top/yy/1382745105
3193.04ms,倚天屠龙记(苏有朋),https://live.metshop.top/yy/1354755003
3202.41ms,广西卫视,http://103.116.245.163/sxg/sxg.php?id=/gxws_4000.m3u8
3211.84ms,仙剑奇侠传,https://live.metshop.top/yy/1382749903
3231.65ms,黄花城水长城03,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8
3233.41ms,CCTV4k,http://cdn.jdshipin.com:8880/ysp.php?id=cctv4k
3239.26ms,重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
3240.06ms,六盘山红军长征景区,https://gcalic.v.myalicdn.com/gc/lpsgmjng01_1/index.m3u8
3242.48ms,蜥蜴安身火山岛(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0c3c388b10ad4cf78f312c6d6620f1e0/1200.m3u8
3251.04ms,安徽卫视,http://103.116.245.163/sxg/sxg.php?id=/ahwsH265_4000.m3u8
3258.81ms,剧集_新三国,http://cfss.cc/cdn/hy/11352944.flv
3265.73ms,东南卫视,http://59.62.8.250:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
3272.94ms,海南卫视,http://103.116.245.163/sxg/sxg.php?id=/hnws_4000.m3u8
3274.52ms,湖南卫视,http://171.108.239.84:8181/tsfile/live/1060_1.m3u8
3281.44ms,倚天屠龙记,https://live.metshop.top/huya/23734246
3283.78ms,解说_亮哥讲电影,http://cfss.cc/cdn/hy/16144175.flv
3287.02ms,充满爱的象家族2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0acf5b4f7fc248f1bd0801b768375fd6/1200.m3u8
3297.27ms,龙宫里的奇异动物,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/3528163c6b7d4a48b09b24027351ccf7/1200.m3u8
3306.22ms,陕西卫视,http://114.254.80.92:88/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
3306.68ms,湖南卫视,https://z02.ubtvfans.com/live/rx1/226/55a22545744461ea0ae4b1df0869aade/index.m3u8
3317.71ms,小熊的梦幻森林2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/b2e817cee1a7417ba34f062aa919ca02/1200.m3u8
3324.45ms,看得见的远方1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f532415139fb4dc3a0e9de757d535d6a/1200.m3u8
3331.36ms,山东卫视,http://114.254.80.92:88/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
3338.03ms,江西卫视,http://114.254.82.142:88/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
3338.08ms,陕西卫视,http://59.62.8.250:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
3339.82ms,哈利波特全集,https://www.goodiptv.club/yy/1382745105
3340.08ms,解说_阿良说剧,http://cfss.cc/cdn/hy/20488841.flv
3346.38ms,CCTV3,http://59.62.8.250:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
3361.51ms,父母爱情,https://www.goodiptv.club/yy/1354926650
3362.17ms,电影_梁家辉,https://live.metshop.top/huya/11342429
3365.37ms,捕猎刹那间3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/799ea1ddb3db403484fe2421d4831287/1200.m3u8
3372.10ms,解说_阿斗说电影,https://live.metshop.top/huya/13303478
3373.44ms,新白娘子传奇-修复版,https://live.metshop.top/yy/1354930969
3378.72ms,西藏卫视,http://124.205.11.246:91/live/XZWS-1500k/live.m3u8
3380.54ms,超级猫行动,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8d952bbdd6cc4e6abf9df153bc18e927/1200.m3u8
3385.19ms,安徽卫视,http://36.40.236.95:9999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
3385.87ms,野性美洲4,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/5dcd2b749aae4e7e973271f124e83fb1/1200.m3u8
3402.34ms,河南卫视,http://59.62.8.250:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
3404.75ms,CCTV9,http://103.116.245.163/sxg/sxg.php?id=/CCTV-9H265_4000.m3u8
3405.58ms,勇闯螃蟹岛,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/3bba8da0b6c54771aa02b579ba75f8e7/1200.m3u8
3408.96ms,CCTV8,http://58.48.37.158:1111/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
3410.03ms,CCTV14,http://175.8.213.198:8081/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
3412.97ms,动物与计谋,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/403122f54ee5492fa9e5d2b8f0087ad2/1200.m3u8
3413.30ms,解说_亮哥讲电影,https://live.metshop.top/huya/16144175
3418.71ms,湖北卫视,http://59.62.8.250:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
3423.40ms,捕食奇谋(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/05ba8dcc7a224442a58f6d6f86885d25/1200.m3u8
3425.99ms,远方的家,http://hls.cntv.kcdnvip.com/asp/hls/4000/0303000a/3/default/162d7e29c3da4aab82ad47b6e2d9e7b4/4000.m3u8
3426.31ms,狮族迷踪1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/801151749824437aaa0afa87bfcf7abf/1200.m3u8
3428.52ms,险境求生的小河马(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/4b24374adc24487db8c9d5ac5d037079/1200.m3u8
3432.87ms,埋堆堆13,http://cfss.cc/cdn/hy/23824164.flv
3439.57ms,狮族迷踪3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/5e01c3ff2a5844ab80643ce67ba29026/1200.m3u8
3439.68ms,解说_科幻梦工场,https://live.metshop.top/huya/15152155
3441.60ms,电影_港片,https://live.metshop.top/huya/11602043
3442.46ms,CCTV16,http://103.116.245.163/sxg/sxg.php?id=/CCTV-16_4000.m3u8
3442.97ms,CCTV2,http://124.228.160.169:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
3444.06ms,小动物大猎手(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/c46a26d74f5b4da98f5c9d69f8218de0/1200.m3u8
3446.57ms,从幼狮到狮王(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/a7510a06ef494458a0f23a8a6b6918d3/1200.m3u8
3446.92ms,解说_老皮讲电影,https://live.metshop.top/huya/16968572
3452.91ms,隐秘王国里的奇迹3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2fe654a3cadf4838bb34ea18441378e8/1200.m3u8
3454.76ms,生存的望(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/fd00ce388b994d7195dbefc1beb5726b/1200.m3u8
3457.49ms,大猫和邻居们(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2c4bc4b10e7d408a8de9c9e3012f64ca/1200.m3u8
3460.22ms,被母狮拯救的小角马(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8e655ba0c751468b9d18f3020133571f/1200.m3u8
3460.84ms,CCTV5,http://58.51.111.46:1111/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
3461.46ms,走出包围圈,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/38fc4f8e379445aeab6098b9ece0aa2a/1200.m3u8
3462.17ms,家有萌宝(五),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/496e4c0e2de74aaf968651d447eeb12a/1200.m3u8
3462.70ms,追踪兽王,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/93dfcb01bd634370bc211fc7484854ec/1200.m3u8
3463.74ms,超凡猎手,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/77d5ca903f0948ad8c5ec57e49b3cc95/1200.m3u8
3464.55ms,爱你我的宝宝(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/08f97ee21d884d0486c37ae6fb7c5683/1200.m3u8
3465.98ms,海洋宫殿的守护者,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/86c73156b8ad405180ed252940b2155c/1200.m3u8
3466.04ms,舌尖上的中国第1季,https://live.metshop.top/yy/1354930952
3466.21ms,一片住着熊的森林1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2ac6789acc644b55a4df03445561c56b/1200.m3u8
3466.97ms,兄弟情深(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/30a35b521af54f1a88d74f7215ece1d3/1200.m3u8
3468.66ms,雨林守护的秘密(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/18aecd7b1b064f3692f80ce6906895d5/1200.m3u8
3470.40ms,北极熊之光(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9df8189c94b24b8b8bb6c69e448cc936/1200.m3u8
3471.12ms,经典女神,https://live.metshop.top/huya/11352909
3484.09ms,野性美洲(五),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/58a370a91cbf49858c18e6d72007d12e/1200.m3u8
3484.18ms,黑猩猩的丛林法则,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/05ff5278105445e1a9d5651372faf47e/1200.m3u8
3484.48ms,爱的奉献1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/5b062ba2cd854ba993166d277af8a40d/1200.m3u8
3484.96ms,鳄鱼出海,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/7bdf23a599b44a7c8308684cbb789da0/1200.m3u8
3485.49ms,奇异世界的动物们2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ef3ee1bb8ff946a9adf07486709883eb/1200.m3u8
3486.27ms,猎豹妈妈育儿记(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/fca702ad83284ff0a3b883a735913060/1200.m3u8
3487.34ms,领养一只宠物狗,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ec7ccf71d6544387afbfc956f4c29ceb/1200.m3u8
3488.17ms,超级狮子群的故事(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8986640e9a3f43be9ffe66f0feb41f72/1200.m3u8
3488.57ms,白狮归来2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/e3b36e52d0bc4a0a851a1bd3fa181365/1200.m3u8
3489.06ms,充满爱的象家族1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/4bd5e30e25244ef1a622142a1053d8c0/1200.m3u8
3489.16ms,盛宴的旅程,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/fbcd61c318c34e08854c3911086a7406/1200.m3u8
3490.43ms,野生世界竞技场(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/bf683b66c36343599bcad10516c58274/1200.m3u8
3491.51ms,大象的别样生活(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f4e6615b73ce42aa805767845425078a/1200.m3u8
3492.73ms,野性的召唤3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9a6b5b4568574867933091059ff57680/1200.m3u8
3503.11ms,小象和绵羊朋友(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/c69ca1ce229648ce86e97c0b86e67c58/1200.m3u8
3504.15ms,解说_扁豆看电影,https://live.metshop.top/huya/16028551
3506.97ms,南美野生世界3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/68caf99e50bc496fb478b0ed8f4b421a/1200.m3u8
3519.64ms,古老的活化石恒河鳄(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f8c9f1b5ac454c9a9ec5fda21c62b926/1200.m3u8
3521.03ms,动物父母有梦想(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1c1df6f1bff5454a9570693475f920ef/1200.m3u8
3521.80ms,星光综合台,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
3529.28ms,海的呼唤,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ee6a46541b624388a01ba2fc14c34079/1200.m3u8
3530.57ms,团结的水豚家族,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/51e9c38303624369a0ba257163a5528f/1200.m3u8
3532.22ms,虎妈妈爱(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9b07324b869c457e80531b72e979ee1a/1200.m3u8
3533.33ms,奇异世界的动物们3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/efa51c5e3af04df89e68606d75333080/1200.m3u8
3535.76ms,童话般的雨林(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8e99e3c9f38340a98fb79b36ab1c863f/1200.m3u8
3535.98ms,水獭奇缘,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/da2d147b25404552b118111dd52d7a25/1200.m3u8
3538.85ms,动物的海底宫殿,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0929798fce744530b14a6add96afcdf3/1200.m3u8
3542.86ms,解说_续哥说电影,https://live.metshop.top/huya/24396472
3543.52ms,舌尖上的中国第2季,https://live.metshop.top/yy/1354930943
3543.79ms,电影星爷@代,http://cfss.cc/cdn/hy/11342412.flv
3545.60ms,狮子的荣耀回归之路1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/bec9f485672345339c49bc345edf9fd5/1200.m3u8
3548.46ms,荒野里的呼唤,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/de55f16b130042b19472ef89e184d719/1200.m3u8
3550.08ms,绽放的生命3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/aea0ef5ea21c40dea948d723d823a5fb/1200.m3u8
3550.10ms,大猫传奇,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/6976a5d0ae0d4426bbd94bc1dd8f44a9/1200.m3u8
3551.46ms,奇特动物的奇特遭遇(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2b20f8ba9ae14d96b9907f59bb758595/1200.m3u8
3555.54ms,雪鸮的风中芭蕾,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/4ee145f174a8464fb624c4ae62992b1c/1200.m3u8
3556.50ms,海鬣蜥的故事,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d19635c3f57f4e538e078569ac796fd6/1200.m3u8
3556.78ms,森林是我家2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/63bb582977074c57a127eaca9d954154/1200.m3u8
3557.35ms,大猫归来,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8c13b8463ee54e93a0a0ccc33dab33ef/1200.m3u8
3557.48ms,从幼狮到狮王(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0eb0c51f46ed4171a9923dd6a9703c45/1200.m3u8
3560.37ms,陕西卫视,http://222.241.154.37:9901/tsfile/live/23048_1.m3u8?key=txiptv&playlive=1&authid=0
3560.97ms,邵氏影院@代,https://www.goodiptv.club/douyu/4246519
3561.52ms,镜头里的真相1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/df70034b3a4243bd888d18b8b877787d/1200.m3u8
3562.75ms,白狮归来1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/199ab14f5ba44a208371a3eef0029a09/1200.m3u8
3563.25ms,与野生动物为邻,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d25931bed86a49d4afb8780771797c19/1200.m3u8
3567.95ms,冬日雪鸮,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1a7b439474b6439c91dc5d5b2cb736d4/1200.m3u8
3572.13ms,大象的别样生活(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f80446c8a43c4357af8680057ec1669f/1200.m3u8
3572.31ms,爱你我的宝宝(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f16dbba3ddf84af2a0ff1521448ee4da/1200.m3u8
3572.92ms,爱与狗相伴,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/530a12d274184293802f51c38603f75a/1200.m3u8
3575.59ms,捕食一瞬间(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/426cfdd1924a452b863c0cd52af6436b/1200.m3u8
3578.81ms,动物搏击运动会,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0f74c44316a34ea482ecae43f5c12fa8/1200.m3u8
3579.05ms,自然界奥运冠军,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/7b968e9b50984d598d96c6fc5af40b4c/1200.m3u8
3579.48ms,高个子幸运儿,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0ea3dbe589a34258b6109229223de234/1200.m3u8
3579.57ms,捕食者追猎现场(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/6016b09920a7447eb798f3f891f52bad/1200.m3u8
3582.03ms,猎手生存攻略,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/703310100a944d78a5e6838f80920cd6/1200.m3u8
3582.85ms,冰雪世界狼女王(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d85457ff45154ff8bdf74e73422e99a4/1200.m3u8
